store_id,store_name,genre,rate,review_cnt,store_url,address,latitude,longitude,business_hours,reserve,dinner_budget,lunch_budget,opened
17013836,図書室のある焼き芋屋 ハレオトコ,焼き芋・大学芋,3.0,1,https://tabelog.com/ishikawa/A1701/A170101/17013836/,石川県/金沢市/城南/1-3-5,36.54675734717953,136.667917525299,水・木・土・日/10:00 - 17:00/月・火・金/定休日,,-,～￥999,2022年11月12日
17014349,ニュー三久 城南店,コンビニ・スーパー,4.69,1,https://tabelog.com/ishikawa/A1701/A170101/17014349/,石川県/金沢市/城南/2-36-1,36.54997398717648,136.66475333533376,,,-,-,
17010783,城南ベーカリー,パン,4.51,1,https://tabelog.com/ishikawa/A1701/A170101/17010783/,石川県/金沢市/城南/1-8-20/生活支援センター 雪見橋,36.54596239718058,136.6696187952898,月・火・水・木・金/10:00 - 17:00/土・日・祝日/定休日,,-,～￥999,
17002040,みや村,そば,3.36,58,https://tabelog.com/ishikawa/A1701/A170101/17002040/,石川県/金沢市/神宮寺/2-27-22,36.58805186715357,136.66875638571557,月・水・木・金・土・日/11:00 - 14:45/火/定休日 ■ 営業時間/※そば完売時点で閉店する場合有り,予約不可,-,"￥1,000～￥1,999",
17001129,アジアごはんとおはぎ 善,アジア・エスニック、タイ料理,3.32,54,https://tabelog.com/ishikawa/A1701/A170101/17001129/,石川県/金沢市/神宮寺/2-10-11,36.58674457715448,136.66902261570215,火・水・木・金・土/11:00 - 16:00/L.O. 14:30/月・日・祝日/定休日 ■ 営業時間/おはぎの販売 11:00～(無くなり次第終了）/ランチ 11:00〜15:00(LO14:30)/テイクアウト 11:30～16:00(LO14:30)/夜の営業はいたしておりません。,予約可,"￥2,000～￥2,999","￥2,000～￥2,999",2001年4月1日
17013142,ラーメン 吟とん,ラーメン、つけ麺,3.18,28,https://tabelog.com/ishikawa/A1701/A170101/17013142/,石川県/金沢市/神宮寺/1-16-20,36.58294703635053,136.6658968945042,,予約不可,"￥1,000～￥1,999",-,
17007279,湯けむり屋敷　和おんの湯　和おん亭,居酒屋、食堂,3.06,10,https://tabelog.com/ishikawa/A1701/A170101/17007279/,石川県/金沢市/神宮寺/2-30-1,36.58987116715248,136.6689534357338,月・火・水・木・金/11:00 - 00:00/土・日・祝日/09:00 - 23:00,予約可,～￥999,-,
17007777,らくちんや　 本店,日本料理、居酒屋、海鮮,3.04,6,https://tabelog.com/ishikawa/A1701/A170101/17007777/,石川県/金沢市/神宮寺/2-7-25/第1伊藤ビル 1F,36.58535773634999,136.66906729452637,火・水・木・金・土/17:30 - 02:00/日・祝日/17:30 - 00:30/月/定休日 ■ 定休日/月曜日（祝日の場合、翌火曜日振替）,予約可,-,-,
17013127,元祖からあげ本舗 マルふじ 神宮寺店,からあげ、弁当,3.04,5,https://tabelog.com/ishikawa/A1701/A170101/17013127/,石川県/金沢市/神宮寺/1-16-20,36.583019067155874,136.66595275566667,10:30 - 21:00,予約可,～￥999,-,
17004470,金沢神宮寺食堂,食堂,3.03,14,https://tabelog.com/ishikawa/A1701/A170101/17004470/,石川県/金沢市/神宮寺/1-7-30,36.58377863635135,136.67011509450964,月・火・水・木・金・土・日・祝日/11:00 - 23:00,予約不可,～￥999,～￥999,
17011951,しゃぶ葉 金沢神宮寺店,しゃぶしゃぶ,3.03,8,https://tabelog.com/ishikawa/A1701/A170101/17011951/,石川県/金沢市/神宮寺/2-20-8,36.583778137155896,136.66752175567325,月・火・水・木・金・土・日・祝日/11:00 - 00:00,予約可,-,"￥1,000～￥1,999",2019年11月20日
17002434,奴寿司,寿司,3.03,4,https://tabelog.com/ishikawa/A1701/A170101/17002434/,石川県/金沢市/神宮寺/1-15-30,36.58350038715629,136.66822309566993,月・火・木・金・土・日/11:30 - 13:30/16:00 - 22:00/水/定休日,,-,"￥1,000～￥1,999",
17013106,NIKUO 中谷精肉店,その他,0.0,5,https://tabelog.com/ishikawa/A1701/A170101/17013106/,石川県/金沢市/神宮寺/2-16-25,36.58542488715514,136.66844786568922,,予約可,-,-,
17004379,へそまがり,喫茶店,0.0, - ,https://tabelog.com/ishikawa/A1701/A170101/17004379/,石川県/金沢市/神宮寺/3-7-10,36.58777291715307,136.6666175757142,,,-,-,
17001743,楽珍屋,焼き鳥,0.0, - ,https://tabelog.com/ishikawa/A1701/A170101/17001743/,石川県/金沢市/神宮寺/2-7-25,36.58535720715539,136.66906713568812,,,-,-,
17000295,欧風家庭料理 La Mere,オムライス、ハンバーグ、パスタ,3.14,31,https://tabelog.com/ishikawa/A1701/A170101/17000295/,石川県/金沢市/神宮寺町/1-43,36.588428847153466,136.6691966057191,月・水・木・金・土・日/11:30 - 14:00/17:30 - 22:00/L.O. 21:30/火/定休日,予約可,"￥2,000～￥2,999",～￥999,2001年10月22日
17004932,焼肉 以波太,焼肉,3.03,6,https://tabelog.com/ishikawa/A1701/A170101/17004932/,石川県/金沢市/神宮寺町/1-13,36.58943095715303,136.66978815572875,,予約可,-,-,1961年7月1日
17012013,cafe ひよこまめ,カフェ,3.08,9,https://tabelog.com/ishikawa/A1701/A170101/17012013/,石川県/金沢市/末広町/18-2,36.56979901716751,136.676119075526,月・火・水・土・日/11:00 - 18:00/木・金/定休日,予約可,-,～￥999,2019年1月4日
17001374,金沢犀川温泉 川端の湯宿 滝亭,料理旅館、日本料理,3.55,74,https://tabelog.com/ishikawa/A1701/A170101/17001374/,石川県/金沢市/末町/23-10,36.51269563720913,136.69275879493745,月・水・金・土・日/11:30 - 14:30/火・木/定休日 ■ 営業時間/チェックイン １５：００／チェックアウト １０：００/ランチ カウンター１１：３０～１４：３０/座敷１１：3０～１４：３０,完全予約制,"￥8,000～￥9,999","￥2,000～￥2,999",
17015165,カレーハウスやまねこ亭,カレー,3.06,5,https://tabelog.com/ishikawa/A1701/A170101/17015165/,石川県/金沢市/末町/16-3/焼肉厨家じんべい内,36.51971907269917,136.68699671060398,水・木・金・土・日/11:00 - 14:00/月・火/定休日,予約可,-,-,2025年4月3日
17014155,アジアンフード Ban chan,韓国料理、中華料理,3.05,3,https://tabelog.com/ishikawa/A1701/A170101/17014155/,石川県/金沢市/末町/12の16-1,36.52197038374659,136.68714216489198,11:30 - 14:30/17:00 - 21:00 ■ 定休日/不定休,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17014187,SIPHON CAFE SUE,カフェ,3.04,2,https://tabelog.com/ishikawa/A1701/A170101/17014187/,石川県/金沢市/末町/5-58-2,36.51622554720588,136.6897470949753,月・水・金・土/11:30 - 21:00/木/07:00 - 21:00/日/07:00 - 17:00/火/定休日 ■ 定休日/火曜日、第2・4水曜日,予約可,-,"￥1,000～￥1,999",2023年8月1日
17000852,楽膳,日本料理,3.01,2,https://tabelog.com/ishikawa/A1701/A170101/17000852/,石川県/金沢市/末町/23-10/清流山水の宿　滝亭,36.51245688720918,136.69262090493524,11:00 - 14:30/18:00 - 21:00 ■ 営業時間/11:00～14:30/18:00～21:00(予約制)/■定休日/無休,,-,-,
17009046,ダイニングやまびこ,旅館・民宿、ダイニングバー,3.0,1,https://tabelog.com/ishikawa/A1701/A170101/17009046/,石川県/金沢市/末町/23-10/滝亭,36.512695085391655,136.69277795722542,■ 営業時間/不定/※宿泊者のみ利用可/■ 定休日/不定休(滝亭に準ずる),,-,-,
17004933,焼肉厨家 じんべい,焼肉,4.69,1,https://tabelog.com/ishikawa/A1701/A170101/17004933/,石川県/金沢市/末町/16-3,36.51968599720279,136.68695119501223,火・水・木・金・土・日/11:30 - 14:00/17:00 - 22:30/月/定休日,予約可,-,-,
17015491,末町cafe坂の上,カフェ,4.51, - ,https://tabelog.com/ishikawa/A1701/A170101/17015491/,石川県/金沢市/末町/19-2-3,36.51477862337551,136.68804121757378,火・水・木・金・土/11:00 - 16:00/月・日/定休日,,-,-,2025年6月14日
